0,6,1,5,0,45,38,0,0,7,0,0,0,0,0,0,0,1
0,16,1,16,0,69,68,0,0,1,0,0,0,0,0,0,0,1
1,14,2,6,0,64,62,0,0,2,0,0,0,0,0,0,0,1
1,14,1,13,0,63,61,1,1,2,0,0,0,0,0,1,0,1
1,6,1,6,0,47,47,0,0,0,0,0,0,0,0,0,0,1
3,9,1,9,0,53,52,0,0,1,1,0,1,0,0,0,0,1
1,17,1,16,0,64,59,1,3,5,0,0,0,0,0,0,0,1
0,7,1,7,0,48,48,0,0,0,0,0,0,0,0,0,0,1
2,15,2,7,0,66,65,0,0,1,0,1,1,0,0,0,1,1
3,17,1,16,3,66,58,0,1,5,0,0,0,0,0,1,0,1
0,11,1,11,0,47,46,0,0,1,0,1,1,0,0,0,0,1
1,7,1,7,0,47,47,0,0,0,0,0,0,0,0,0,0,1
1,6,1,5,0,42,34,0,0,8,0,0,0,0,0,0,0,1
1,17,2,8,0,91,84,0,1,7,3,1,4,0,0,1,0,1
3,17,1,17,0,74,74,0,0,0,0,0,0,0,0,0,0,1
1,21,2,10,2,83,80,0,0,1,0,0,1,1,0,0,0,1
1,8,1,8,0,52,48,0,1,4,0,1,1,0,1,1,0,1
1,9,1,9,0,48,48,0,0,0,0,0,0,0,0,0,0,1
1,9,1,9,0,49,49,0,0,0,0,0,0,0,0,0,0,1
0,32,3,10,0,109,100,0,1,9,1,0,4,3,0,1,0,1
1,10,1,10,0,42,42,0,1,0,0,0,0,0,0,1,0,1
1,7,1,7,0,46,46,0,0,0,0,0,0,0,0,0,0,1
0,9,1,9,0,46,43,0,0,3,0,0,3,3,0,0,0,1
0,12,2,6,0,55,53,0,2,2,1,0,2,1,0,2,0,1
0,11,2,5,0,46,46,0,0,0,0,0,0,0,0,0,0,1
1,11,2,5,0,54,50,0,0,4,0,0,1,1,0,0,0,1
1,14,2,7,2,83,79,0,0,2,2,0,2,0,0,0,0,1
1,12,1,12,0,55,55,0,0,0,0,0,0,0,0,0,0,1
2,16,1,16,0,70,70,0,0,0,0,0,0,0,0,0,0,1
1,9,1,9,0,44,43,0,0,1,0,1,1,0,0,0,0,1
0,10,1,10,0,44,39,1,1,5,0,2,2,0,0,1,0,1
2,11,1,11,0,46,46,0,0,0,0,0,0,0,0,0,0,1
1,12,2,6,0,56,56,0,0,0,0,0,0,0,0,0,0,1
1,8,1,8,0,46,46,0,1,0,0,0,0,0,0,1,0,1
0,7,1,7,0,66,66,0,0,0,0,0,0,0,0,0,0,1
3,13,2,6,0,128,128,0,0,0,0,0,0,0,0,0,0,1
1,8,1,8,0,43,43,0,0,0,0,0,0,0,0,0,1,1
1,7,1,7,0,47,41,0,1,6,0,6,6,0,0,1,0,1
0,9,1,9,0,46,43,0,1,3,0,0,0,0,0,1,0,1
0,6,1,6,0,54,54,0,1,0,0,0,0,0,0,1,0,1
1,5,1,5,0,65,63,5,63,2,0,2,2,0,0,0,0,1
0,9,1,8,0,48,37,0,0,11,0,0,1,1,0,0,0,1
0,7,1,7,0,46,46,0,0,0,0,0,0,0,0,0,0,1
1,10,1,10,0,52,51,0,0,1,1,0,1,0,0,0,0,1
1,9,2,4,0,45,44,0,1,1,0,0,0,0,0,1,0,1
0,13,2,6,0,57,57,0,1,0,0,0,0,0,0,1,0,1
3,14,1,14,0,67,67,0,1,0,0,0,0,0,0,1,0,1
1,10,1,10,0,44,44,0,1,0,0,0,0,0,0,1,0,1
1,10,1,10,0,53,49,0,1,4,0,4,4,0,0,1,0,1
1,10,1,10,0,49,44,0,1,5,1,4,5,0,0,1,0,1
2,14,1,14,0,77,75,0,1,2,0,2,2,0,0,1,0,1
2,9,1,9,0,45,45,0,1,0,0,0,0,0,0,1,0,1
1,10,1,10,0,60,60,0,1,0,0,0,0,0,0,1,0,1
0,10,2,5,0,42,42,0,1,0,0,0,0,0,0,1,0,1
4,14,2,7,0,92,81,0,1,11,0,8,8,0,0,1,0,1
0,13,1,13,0,60,58,0,0,2,0,2,2,0,0,0,0,1
1,11,2,5,0,51,50,0,0,1,0,1,1,0,0,0,0,1
0,8,1,8,0,44,42,0,0,2,0,2,2,0,0,0,0,1
0,11,1,11,0,41,37,0,0,4,0,0,1,1,0,0,0,1
0,8,1,8,0,50,49,0,0,1,0,0,1,1,0,0,0,1
1,7,1,7,0,76,76,7,76,0,0,0,0,0,0,0,0,1
3,19,2,9,2,100,93,2,10,5,0,0,2,2,0,0,0,1
1,8,1,8,0,45,38,0,0,7,0,7,7,0,1,0,0,1
0,16,2,8,0,51,47,0,0,4,0,3,4,1,0,0,0,1
0,9,1,9,0,38,37,0,0,1,1,0,1,0,0,0,0,1
2,10,1,10,0,47,43,0,1,4,0,1,1,0,0,1,0,1
1,26,1,26,0,114,112,0,0,2,0,2,2,0,0,0,0,1
0,10,1,10,0,52,49,0,0,3,0,0,0,0,0,0,0,1
0,14,2,7,0,59,58,0,0,1,0,0,1,1,0,0,0,1
5,55,4,13,0,225,214,0,2,11,0,6,8,2,0,2,2,1
1,10,2,4,0,46,42,0,0,4,1,1,2,0,0,0,0,1
4,14,2,7,0,92,81,0,1,11,0,8,8,0,0,1,0,1
1,13,2,6,0,52,51,0,0,1,0,0,1,1,0,0,0,1
1,11,2,5,0,41,40,0,0,1,0,0,1,1,0,0,0,1
2,10,1,10,0,50,50,0,0,0,0,0,0,0,0,0,0,1
2,19,2,9,0,92,92,0,0,0,0,0,0,0,0,0,0,1
1,10,1,10,0,45,44,0,0,1,0,0,0,0,0,0,0,1
0,7,3,2,0,53,43,0,0,10,1,0,7,6,0,0,0,1
1,7,1,7,0,40,40,0,0,0,0,0,0,0,0,0,0,1
1,12,1,12,0,57,57,0,0,0,0,0,0,0,0,0,0,1
1,14,1,14,0,77,77,0,0,0,0,0,0,0,0,0,0,1
2,17,2,8,3,78,73,0,0,2,0,1,1,0,0,0,0,1
1,13,1,13,0,63,63,0,0,0,0,0,0,0,0,0,0,1
0,12,1,12,0,52,48,0,0,4,0,1,1,0,0,0,0,1
0,19,2,9,0,87,83,0,0,4,1,1,2,0,0,0,0,1
2,19,1,19,0,88,88,0,0,0,0,0,0,0,0,0,0,1
0,9,1,9,0,43,39,0,0,4,0,0,4,4,0,0,0,1
4,14,2,7,0,73,73,0,0,0,0,0,0,0,0,0,0,1
2,10,1,10,0,54,54,0,0,0,0,0,0,0,0,0,0,1
1,8,1,8,0,64,64,1,34,0,0,0,0,0,0,0,0,1
1,8,1,8,0,45,45,0,0,0,0,0,0,0,0,0,0,1
0,20,1,20,3,86,78,0,0,5,4,0,5,1,0,0,0,1
0,7,1,7,0,48,48,0,0,0,0,0,0,0,0,0,0,1
1,11,1,11,0,43,39,4,16,4,1,2,3,0,0,0,0,1
1,7,1,7,0,45,44,0,0,1,0,1,1,0,0,0,0,1
2,11,1,10,0,54,49,0,0,5,0,0,0,0,0,0,0,1
1,9,1,9,0,43,41,0,0,2,0,2,2,0,0,0,0,1
0,17,1,17,0,56,56,0,0,0,0,0,0,0,0,0,0,1
3,18,1,18,0,95,93,18,93,2,0,0,0,0,0,1,0,1
1,13,2,6,0,66,65,0,0,1,1,0,1,0,0,0,0,1
3,8,1,8,0,55,52,0,0,3,0,3,3,0,0,0,0,1
0,10,2,5,0,52,52,0,0,0,0,0,0,0,0,0,0,1
1,13,1,13,0,48,48,0,0,0,0,0,0,0,0,0,0,1
1,10,1,10,0,52,52,0,0,0,0,0,0,0,0,0,0,1
2,10,1,10,0,46,45,0,0,1,0,0,1,1,0,0,0,1
2,21,2,10,0,82,78,1,3,4,0,0,1,1,0,3,0,1
1,10,1,10,0,42,42,0,0,0,0,0,0,0,0,0,0,1
0,10,1,10,0,46,46,0,0,0,0,0,0,0,0,0,0,1
1,11,1,11,2,48,46,0,0,0,0,0,0,0,0,0,0,1
1,11,1,11,0,47,45,0,0,2,0,2,2,0,1,0,0,1
1,13,1,13,0,82,82,0,0,0,0,0,0,0,0,0,0,1
3,13,2,6,0,65,65,0,0,0,0,0,0,0,0,0,0,1
1,11,1,11,0,58,58,0,0,0,0,0,0,0,0,0,0,1
1,8,1,8,0,52,52,0,1,0,0,0,0,0,0,1,0,1
0,12,1,12,0,44,44,0,0,0,0,0,0,0,0,0,0,1
0,11,1,11,0,58,58,0,0,0,0,0,0,0,0,0,0,1
1,10,1,10,0,42,42,0,0,0,0,0,0,0,0,0,0,1
1,10,1,9,0,44,40,9,40,4,0,0,0,0,0,0,0,1
0,10,1,10,1,48,46,0,0,1,0,0,0,0,0,0,0,1
2,19,1,19,0,84,84,0,0,0,0,0,0,0,0,0,0,1
1,16,1,16,0,64,64,0,0,0,0,0,0,0,0,0,0,1
2,8,1,8,0,47,47,7,45,0,0,0,0,0,0,0,0,1
3,20,1,20,0,89,87,0,0,2,0,1,1,0,0,0,0,1
1,10,1,10,0,44,44,0,0,0,0,0,0,0,0,0,0,1
1,13,1,13,0,63,63,13,63,0,0,0,0,0,0,0,0,1
2,14,1,14,0,50,50,0,0,0,0,0,0,0,0,0,0,1
0,9,1,9,0,48,48,0,0,0,0,0,0,0,0,0,0,1
1,15,1,15,0,57,56,0,0,1,1,0,1,0,0,0,0,1
0,9,1,9,0,42,41,0,0,1,1,0,1,0,0,0,0,1
0,9,1,9,0,44,44,0,0,0,0,0,0,0,0,0,0,1
1,12,2,6,0,63,61,0,0,2,0,1,2,1,0,0,0,1
0,10,1,10,0,45,45,0,1,0,0,0,0,0,0,1,0,1
1,18,1,18,3,74,67,17,67,4,1,0,1,0,0,1,1,1
1,10,1,10,0,47,45,0,0,2,1,1,2,0,0,0,0,1
0,3,1,3,0,61,61,3,61,0,0,0,0,0,0,0,0,1
1,19,1,19,0,103,89,19,89,14,0,0,0,0,0,0,0,1
1,7,1,7,0,74,74,1,43,0,0,0,0,0,0,0,0,1
0,7,1,7,0,50,50,0,0,0,0,0,0,0,0,0,0,1
0,6,1,6,0,51,51,1,33,0,0,0,0,0,0,0,0,1
2,8,1,8,0,87,86,8,86,1,0,1,1,0,0,0,0,1
0,6,1,6,0,50,50,6,50,0,0,0,0,0,0,0,0,1
2,16,2,8,0,85,84,0,0,1,1,0,1,0,0,0,0,1
0,18,1,18,0,83,83,0,0,0,0,0,0,0,0,0,0,1
2,12,2,6,0,73,73,0,0,0,0,0,0,0,0,0,0,1
1,14,1,14,0,61,61,0,0,0,0,0,0,0,0,0,1,1
2,26,2,13,0,119,110,0,0,9,0,0,3,3,0,0,0,1
1,12,2,6,0,61,56,0,0,5,0,0,1,1,0,0,0,1
1,13,1,13,0,67,67,0,0,0,0,0,0,0,0,0,0,1
1,9,1,9,0,44,43,0,0,1,1,0,1,0,0,0,0,1
0,14,2,7,0,57,57,0,0,0,0,0,0,0,0,0,0,1
2,13,1,13,0,61,59,0,0,2,2,0,2,0,0,0,0,1
1,13,1,12,0,60,58,0,0,2,0,2,2,0,0,0,0,1
2,22,1,22,1,105,103,0,0,1,0,0,0,0,0,0,0,1
0,9,1,9,0,50,47,0,0,3,3,0,3,0,0,0,0,1
2,14,1,14,0,61,61,0,0,0,0,0,0,0,0,0,0,1
2,9,1,9,0,44,44,0,0,0,0,0,0,0,0,0,0,1
0,10,1,10,0,56,56,0,0,0,0,0,0,0,0,0,0,1
1,12,1,12,0,58,58,0,0,0,0,0,0,0,0,0,1,1
2,11,2,5,0,59,59,0,0,0,0,0,0,0,0,0,0,1
2,9,1,9,0,58,58,0,0,0,0,0,0,0,0,0,0,1
1,10,2,5,0,60,57,0,2,3,0,3,3,0,0,2,0,1
2,16,2,8,0,71,69,0,1,2,0,2,2,0,0,1,0,1
1,15,1,15,2,54,52,0,1,0,0,0,0,0,0,1,0,1
0,9,1,9,0,46,46,0,1,0,0,0,0,0,1,1,0,1
1,12,1,12,0,59,59,0,1,0,0,0,0,0,0,1,0,1
0,11,1,11,0,44,44,0,1,0,0,0,0,0,0,1,0,1
0,9,1,9,0,60,38,0,1,22,3,8,11,0,0,1,0,1
1,9,2,4,0,44,44,0,1,0,0,0,0,0,0,1,0,1
0,8,1,8,0,45,45,0,1,0,0,0,0,0,0,1,0,1
3,13,1,13,0,64,63,0,2,1,1,0,1,0,0,2,0,1
1,10,1,10,0,46,45,0,1,1,1,0,1,0,0,1,0,1
3,16,1,16,0,75,75,0,1,0,0,0,0,0,0,1,0,1
0,11,1,11,0,43,43,0,1,0,0,0,0,0,0,1,0,1
0,21,3,7,0,82,78,1,3,4,0,0,1,1,0,3,0,1
2,16,1,16,0,77,77,0,1,0,0,0,0,0,0,1,0,1
2,15,1,15,0,77,77,1,1,0,0,0,0,0,0,1,0,1
0,10,1,10,0,43,43,0,1,0,0,0,0,0,0,1,0,1
2,7,1,7,0,45,45,0,1,0,0,0,0,0,0,1,0,1
0,11,1,11,0,70,70,0,1,0,0,0,0,0,0,1,0,1
3,22,1,22,0,102,100,0,3,2,0,2,2,0,0,2,0,1
2,15,1,15,1,72,71,0,2,0,0,0,0,0,0,1,0,1
3,17,1,17,0,101,95,0,1,6,0,3,3,0,1,1,0,1
1,22,2,11,0,119,119,0,0,0,0,0,0,0,0,0,0,1
2,12,1,12,0,53,53,0,1,0,0,0,0,0,0,1,0,1
0,12,1,12,0,48,44,0,1,4,0,0,1,1,0,1,0,1
2,8,1,8,0,45,43,0,1,2,0,2,2,0,0,1,0,1
1,4,1,4,0,53,45,0,1,8,0,8,8,0,0,1,0,1
0,12,1,12,0,75,75,0,2,0,0,0,0,0,0,1,0,1
2,9,2,4,0,52,46,0,1,6,0,0,0,0,0,1,0,1
0,12,1,12,1,58,55,0,1,2,2,0,2,0,0,1,0,1
2,14,1,14,0,76,69,0,1,7,0,0,0,0,0,1,0,1
1,8,1,8,0,66,59,0,3,7,0,4,4,0,0,3,0,1
2,10,1,10,0,48,47,0,2,1,1,0,1,0,0,2,0,1
2,22,1,22,0,108,105,0,3,3,2,1,3,0,0,3,0,1
4,19,1,19,0,89,87,0,1,2,0,2,2,0,0,1,0,1
0,25,1,25,0,106,106,0,1,0,0,0,0,0,0,1,0,1
3,13,2,6,0,64,61,0,0,3,0,2,3,1,0,0,0,1
0,8,1,8,0,45,45,0,0,0,0,0,0,0,0,0,0,1
1,12,1,12,1,52,49,0,0,2,0,2,2,0,0,0,0,1
2,10,2,5,0,57,57,0,1,0,0,0,0,0,1,1,0,1
1,10,1,10,0,43,41,0,0,2,0,2,2,0,0,0,0,1
0,7,1,7,0,46,44,0,1,2,0,2,2,0,0,1,0,1
0,12,1,12,0,42,42,0,0,0,0,0,0,0,0,0,1,1
1,11,1,11,0,55,47,0,0,8,1,0,5,4,0,0,0,1
0,14,2,7,2,52,50,0,0,0,0,0,0,0,0,0,0,1
1,10,1,10,0,48,48,0,0,0,0,0,0,0,1,0,0,1
0,18,1,18,3,86,81,1,25,2,1,1,2,0,0,0,0,1
2,15,1,15,0,86,81,0,0,5,5,0,5,0,0,0,0,1
1,16,1,16,0,110,110,1,38,0,0,0,0,0,0,0,0,1
0,9,1,8,0,42,39,0,0,3,0,0,0,0,0,0,1,1
0,17,1,17,0,90,90,0,0,0,0,0,0,0,0,0,0,1
0,7,1,7,0,81,80,0,0,1,1,0,1,0,0,0,0,1
0,7,1,7,0,45,45,0,0,0,0,0,0,0,0,0,0,1
1,9,1,9,0,69,68,2,40,1,0,1,1,0,0,0,0,1
0,12,1,12,0,67,67,0,0,0,0,0,0,0,0,0,0,1
1,10,1,10,0,55,55,0,0,0,0,0,0,0,0,0,0,1
5,17,2,8,0,72,71,0,0,1,0,0,1,1,0,0,0,1
1,10,1,10,0,57,57,0,0,0,0,0,0,0,0,0,0,1
4,24,2,12,1,96,94,0,0,1,0,0,1,1,0,0,0,1
1,11,1,11,0,60,57,0,0,3,0,0,0,0,0,0,0,1
0,8,1,8,0,71,69,0,0,2,0,1,1,0,0,0,0,1
0,22,1,22,0,103,103,0,0,0,0,0,0,0,0,0,0,1
1,9,1,9,0,62,61,0,0,1,1,0,1,0,0,0,0,1
1,7,1,7,0,53,53,0,0,0,0,0,0,0,0,0,0,1
1,10,1,10,0,61,60,0,0,1,1,0,1,0,0,0,1,1
1,19,1,19,0,90,89,0,0,1,1,0,1,0,0,0,0,1
0,19,1,19,0,84,84,0,0,0,0,0,0,0,0,0,0,1
2,16,1,16,0,104,98,0,0,6,0,6,6,0,0,0,0,1
0,13,1,13,0,57,51,0,0,6,2,0,6,4,0,0,0,1
1,11,1,11,0,48,48,0,0,0,0,0,0,0,0,0,0,1
1,12,1,12,0,51,51,12,51,0,0,0,0,0,0,0,0,1
1,18,1,18,0,117,107,2,45,10,0,0,0,0,0,0,0,1
2,15,1,15,3,73,66,1,4,4,1,0,1,0,0,1,0,1
2,12,1,12,0,70,69,12,69,1,1,0,1,0,0,0,0,1
1,11,1,11,0,49,45,0,0,4,0,0,1,1,0,0,0,1
1,15,1,15,1,80,79,0,0,0,0,0,0,0,0,0,0,1
2,9,1,9,0,48,48,0,0,0,0,0,0,0,0,0,0,1
0,18,1,18,0,79,79,0,1,0,0,0,0,0,0,1,0,1
3,12,1,12,0,57,56,0,0,1,0,1,1,0,0,0,0,1
1,9,1,9,0,46,43,0,0,3,3,0,3,0,0,0,0,1
1,9,1,9,0,43,42,9,42,1,1,0,1,0,0,0,0,1
1,20,2,10,0,102,100,0,0,2,0,2,2,0,0,0,0,1
2,16,2,8,0,69,67,0,0,2,0,0,1,1,0,0,0,1
2,23,3,7,0,105,97,1,1,8,0,3,5,2,0,1,0,1
1,12,1,12,0,62,61,0,0,1,0,1,1,0,0,0,0,1
0,17,1,17,0,81,81,0,0,0,0,0,0,0,0,0,0,1
2,17,1,17,0,72,69,0,0,3,0,0,0,0,0,0,0,1
1,11,1,11,0,57,57,0,0,0,0,0,0,0,0,0,0,1
3,13,1,13,0,55,55,0,0,0,0,0,0,0,0,0,0,1
1,10,1,10,0,45,43,0,1,2,0,2,2,0,0,1,0,1
3,16,1,16,0,64,64,0,0,0,0,0,0,0,0,0,1,1
2,25,1,25,1,102,97,0,0,4,0,1,1,0,0,0,0,1
2,29,1,29,4,113,106,1,5,3,0,3,3,0,0,2,0,1
0,6,1,6,0,46,46,0,0,0,0,0,0,0,0,0,0,1
1,12,1,12,2,57,46,0,0,9,3,6,9,0,0,0,0,1
0,10,1,10,0,43,40,0,0,3,0,2,2,0,0,0,1,1
0,14,1,14,0,45,40,0,0,5,0,4,4,0,0,0,1,1
1,10,1,10,0,54,50,10,50,4,0,2,2,0,0,1,0,1
1,14,1,14,0,69,68,0,0,1,0,1,1,0,0,0,0,1
3,11,2,5,0,84,81,6,48,3,2,0,3,1,0,0,0,1
4,18,3,5,0,83,63,0,0,20,2,0,14,12,0,0,0,1
3,21,1,21,0,91,91,0,1,0,0,0,0,0,0,1,0,1
2,15,1,15,0,126,126,0,0,0,0,0,0,0,0,0,0,1
2,10,1,10,0,64,64,0,0,0,0,0,0,0,0,0,0,1
0,11,1,11,2,57,54,0,0,1,1,0,1,0,0,0,0,1
0,19,2,9,0,83,82,0,0,1,0,0,1,1,0,0,0,1
0,21,2,10,2,110,102,1,33,6,0,1,1,0,0,0,0,1
2,9,1,9,0,52,52,0,0,0,0,0,0,0,0,0,0,1
2,15,1,15,0,79,75,0,1,4,0,1,1,0,0,1,0,1
2,14,1,14,0,73,73,0,0,0,0,0,0,0,0,0,0,1
1,21,1,21,0,112,109,0,0,3,2,1,3,0,0,0,0,1
5,18,2,9,0,123,122,0,0,1,0,0,1,1,0,0,0,1
1,14,1,14,0,61,61,0,0,0,0,0,0,0,0,0,0,1
2,12,1,12,3,53,49,0,1,1,0,1,1,0,0,1,0,1
0,3,1,3,0,133,12,0,0,121,0,121,121,0,0,0,0,1
1,16,1,16,0,83,83,0,0,0,0,0,0,0,0,0,0,1
0,10,1,9,0,42,40,0,0,2,0,0,0,0,0,0,0,1
1,13,1,13,0,60,60,0,0,0,0,0,0,0,0,0,0,1
1,18,1,18,0,82,81,0,0,1,1,0,1,0,0,0,0,1
1,10,1,10,0,59,55,0,0,4,0,4,4,0,0,0,0,1
3,28,1,28,2,112,110,0,1,0,0,0,0,0,0,1,0,1
3,15,1,15,0,57,57,0,0,0,0,0,0,0,0,0,0,1
0,9,1,9,0,46,46,0,0,0,0,0,0,0,0,0,0,1
1,13,1,13,0,73,72,0,0,1,0,0,0,0,0,0,0,1
3,12,1,12,0,55,52,0,0,3,0,3,3,0,0,0,0,1
1,15,1,15,0,61,60,0,0,1,0,1,1,0,0,0,0,1
1,10,1,10,0,45,45,0,0,0,0,0,0,0,0,0,0,1
1,13,1,13,0,65,65,0,0,0,0,0,0,0,0,0,0,1
0,12,1,12,0,55,54,0,0,1,1,0,1,0,0,0,0,1
1,10,1,10,0,41,41,0,0,0,0,0,0,0,0,0,0,1
0,11,1,11,0,52,50,0,0,2,0,2,2,0,0,0,0,1
2,14,1,14,0,62,62,0,0,0,0,0,0,0,0,0,0,1
2,9,1,9,0,41,40,0,0,1,0,0,1,1,0,0,1,1
0,20,1,20,0,119,117,0,0,2,0,2,2,0,0,0,0,1
1,10,1,10,0,55,53,0,0,2,0,2,2,0,0,0,0,1
1,9,1,9,0,49,47,0,0,2,0,2,2,0,0,0,0,1
0,8,1,8,0,59,59,0,0,0,0,0,0,0,0,0,0,1
